Раиси ҷумҳурии Эрон ҳамчунин гуфтааст:	رئیس جمهوری ایران همچنین گفته است:
"Вақти он расида, ки ба фармондеҳони худ эътироз кунед ва аз дастури куштор сарпечӣ кунед."""	"وقت آن رسیده که به فرماندهان خود اعتراض کنید و از دستور کشتار سرپیچی کنید""."
Кушта шудани яке аз раҳбарони аршади Ҳамос	کشته شدن یکی از رهبران ارشد حماس
Борок Убомо, раиси ҷумҳури Омрико, дар ҷаласаи муштараки Кунгре гуфтааст, ки Омрико қавитар аз қабл аз буҳрони  ҷории иқтисодӣ сар бархоҳад овард.	باراک اوباما رئیس جمهوری آمریکا در جلسه مشترک کنگره گفته است که آمریکا قوی تر از قبل از بحران جاری اقتصادی سر برخواهد آورد.
Вай дар нахустин ҳафтаҳои кории худ дар Кохи Сафед муваффақ ба қонеъ кардани  кунгре нисбат ба тасвиби як бастаи муҳаррикҳои иқтисодӣ ба арзиши 787 милёрд дулор шудааст.	وی در نخستین هفته های کاری خود در کاخ سفید موفق به قانع کردن کنگره نسبت به تصویب یک بسته محرک های اقتصادی به ارزش 787 میلیارد دلار شده است.
Вай ба кунгре ва мардуми Омрико гуфт, ки кишвар бар мушкилоти ҷорӣ фоиқ хоҳад омад.	وی به کنگره و مردم آمریکا گفت که کشور بر مشکلات جاری فائق خواهد آمد.
"Вай гуфт: ""Ҳарчанд мумкин аст иқтисоди мо заъиф шуда ва эътимоди мо суст шуда бошад, ҳарчанд давроне душвор ва замонае номутмаинро пушти сар мегузаронем, аммо имшаб мехоҳам ба так-таки мардуми Омрико дар мавриди як чиз итминон бидиҳам: ин ки иқтисодро бозсозӣ хоҳем кард, беҳбуд хоҳем ёфт ва Иёлоти Муттаҳидаи Омрико қавитар аз қабл сар бархоҳад овард."""	"وی گفت: ""هرچند ممکن است اقتصاد ماه ضعیف شده و اعتماد ما سست شده باشد، هرچند دورانی دشوار و زمانه ای نامطمئن را پشت سر می گذاریم، اما امشب می خواهم به تک تک مردم آمریکا در مورد یک چیز اطمینان بدهم: اینکه (اقتصاد را) بازسازی خواهیم کرد، بهبود خواهیم یافت و ایالات متحده آمریکا قوی تر از قبل سر بر خواهد آورد."""
"Он чи имрӯз лозим аст, ин аст ки ҳама кишвар даст ба дасти ҳам диҳем, бо ҷасорат бо чолишҳое, ки бо онҳо рӯбарӯ ҳастем, мувоҷеҳ шавем ва як бори дигар масъулияти ояндаро ба ӯҳда бигирем."""	"آنچه امروز لازم است این است که همه کشور دست به دست هم دهیم، با جسارت با چالش هایی که با آنها روبرو هستیم مواجه شویم، و یک بار دیگر مسئولیت آینده را به عهده بگیریم."""
Оқои Убомо гуфтааст, ки ӯ қасд дорад то соли 2013 касри будҷаро, ки аз давлати Буш ба ирс бурдааст, ба нисф коҳиш диҳад.	آقای اوباما گفته است که او قصد دارد تا سال 2013 کسری بودجه را که از دولت بوش به ارث برده است به نصف کاهش دهد.
Тимутей Гойтнер, вазири хазонадории оқои Убомо низ як тарҳи ҷомеъи наҷоти бонкҳо ба арзиши 1500 милёрд дулорро фош кардааст.	تیموتی گایتنر وزیر خزانه داری آقای اوباما نیز یک طرح جامع نجات بانک ها به ارزش 1500 میلیارد دلار را فاش کرده است.
Оқои Убомо саъй кард ба мардум итминон диҳад, ки буҳрон пушти сар гузошта хоҳад шуд	آقای اوباما سعی کرد به مردم اطمینان دهد که بحران پشت سر گذاشته خواهد شد
Пойгоҳи ҳавоии Багром, дар шимоли Кобул, пойгоҳи аслии нерӯҳои омрикоӣ дар Афғонистон ҳадафи ҳамлаи мушакӣ қарор гирифтааст.	پایگاه هوایی بگرام، در شمال کابل، پایگاه اصلی نیروهای آمریکایی در افغانستان هدف حمله موشکی قرار گرفته است.
Ба гуфтаи низомиёни омрикоӣ се рокет дар хориҷ аз пойгоҳи ҳавоии Багром фуруд омад ва рокети чаҳорум ба маркази боздоштгоҳи Багром бархӯрд кард.	به گفته نظامیان آمریکایی سه راکت در خارج از پایگاه هوایی بگرام فرود آمد و راکت چهارم به مرکز بازداشتگاه بگرام برخورد کرد.
